feature_code,date_code,measurement,units,value,scottish_health_survey_indicator,sex,hb_name,longitude,latitude
S08000019,2015-2018,Percent,Percent Of Adults,46,Long-term illness: No long-term illness,Female,Forth Valley,-3.8477,56.0254
S08000019,2016-2019,Percent,Percent Of Adults,56,Smoking status: Never smoked/Used to smoke occasionally,All,Forth Valley,-3.8477,56.0254
S08000019,2015-2018,Percent,Percent Of Adults,55,Alcohol consumption: Moderate drinker,All,Forth Valley,-3.8477,56.0254
S08000019,2016-2019,Percent,Percent Of Adults,9,Self-assessed general health: Bad/Very bad,All,Forth Valley,-3.8477,56.0254
S08000019,2015-2018,Percent,Percent Of Adults,12,Fruit & vegetable consumption: None,All,Forth Valley,-3.8477,56.0254
S08000019,2015-2018,Percent,Percent Of Adults,31,Long-term illness: Limiting long-term illness,Male,Forth Valley,-3.8477,56.0254
S08000019,2015-2018,Percent,Percent Of Adults,56,Smoking status: Never smoked/Used to smoke occasionally,All,Forth Valley,-3.8477,56.0254
S08000019,2016-2019,Percent,Percent Of Adults,24,Smoking status: Used to smoke regularly,Male,Forth Valley,-3.8477,56.0254
S08000019,2016-2019,Percent,Percent Of Adults,15,General health questionnaire (GHQ-12): Score 4+,All,Forth Valley,-3.8477,56.0254
S08000019,2015-2018,Percent,Percent Of Adults,15,Long-term illness: Non-limiting long-term illness,Female,Forth Valley,-3.8477,56.0254
S08000019,2016-2019,Percent,Percent Of Adults,7,E-cigarette use: Currently using,Male,Forth Valley,-3.8477,56.0254
S08000019,2015-2018,Percent,Percent Of Adults,14,General health questionnaire (GHQ-12): Score 4+,All,Forth Valley,-3.8477,56.0254
S08000019,2015-2018,Percent,Percent Of Adults,35,Overweight: Not overweight or obese,Female,Forth Valley,-3.8477,56.0254
S08000019,2016-2019,Percent,Percent Of Adults,10,E-cigarette use: Ever previously used,All,Forth Valley,-3.8477,56.0254
S08000019,2015-2018,Percent,Percent Of Adults,11,E-cigarette use: Ever previously used,All,Forth Valley,-3.8477,56.0254
S08000019,2015-2018,Percent,Percent Of Adults,8,Self-assessed general health: Bad/Very bad,Male,Forth Valley,-3.8477,56.0254
S08000019,2015-2018,Percent,Percent Of Adults,49,Alcohol consumption: Moderate drinker,Male,Forth Valley,-3.8477,56.0254
S08000019,2015-2018,Percent,Percent Of Adults,18,Self-assessed general health: Fair,Male,Forth Valley,-3.8477,56.0254
S08000019,2016-2019,Percent,Percent Of Adults,35,Overweight: Not overweight or obese,All,Forth Valley,-3.8477,56.0254
S08000019,2016-2019,Percent,Percent Of Adults,35,Overweight: Not overweight or obese,Female,Forth Valley,-3.8477,56.0254
S08000019,2016-2019,Percent,Percent Of Adults,82,E-cigarette use: Never used,All,Forth Valley,-3.8477,56.0254
S08000019,2015-2018,Percent,Percent Of Adults,53,Smoking status: Never smoked/Used to smoke occasionally,Male,Forth Valley,-3.8477,56.0254
S08000019,2015-2018,Percent,Percent Of Adults,82,E-cigarette use: Never used,All,Forth Valley,-3.8477,56.0254
S08000019,2015-2018,Percent,Percent Of Adults,35,Overweight: Not overweight or obese,All,Forth Valley,-3.8477,56.0254
S08000019,2016-2019,Percent,Percent Of Adults,55,Smoking status: Never smoked/Used to smoke occasionally,Male,Forth Valley,-3.8477,56.0254
S08000019,2015-2018,Percent,Percent Of Adults,25,Smoking status: Used to smoke regularly,All,Forth Valley,-3.8477,56.0254
S08000019,2016-2019,Percent,Percent Of Adults,58,General health questionnaire (GHQ-12): Score 0,Female,Forth Valley,-3.8477,56.0254
S08000019,2016-2019,Percent,Percent Of Adults,25,Smoking status: Used to smoke regularly,All,Forth Valley,-3.8477,56.0254
S08000019,2015-2018,Percent,Percent Of Adults,59,General health questionnaire (GHQ-12): Score 0,Female,Forth Valley,-3.8477,56.0254
S08000019,2015-2018,Percent,Percent Of Adults,35,Long-term illness: Limiting long-term illness,All,Forth Valley,-3.8477,56.0254
S08000019,2016-2019,Percent,Percent Of Adults,21,Smoking status: Current smoker,Male,Forth Valley,-3.8477,56.0254
S08000019,2016-2019,Percent,Percent Of Adults,30,Life satisfaction: Mode (8),All,Forth Valley,-3.8477,56.0254
S08000019,2016-2019,Percent,Percent Of Adults,65,Overweight: Overweight (including obese),Female,Forth Valley,-3.8477,56.0254
S08000019,2015-2018,Percent,Percent Of Adults,84,Any cardiovascular condition: No cardiovascular condition,Male,Forth Valley,-3.8477,56.0254
S08000019,2016-2019,Percent,Percent Of Adults,35,Long-term illness: Limiting long-term illness,All,Forth Valley,-3.8477,56.0254
S08000019,2016-2019,Percent,Percent Of Adults,15,Any cardiovascular condition: Has a cardiovascular condition,All,Forth Valley,-3.8477,56.0254
S08000019,2015-2018,Percent,Percent Of Adults,65,Overweight: Overweight (including obese),Female,Forth Valley,-3.8477,56.0254
S08000019,2016-2019,Percent,Percent Of Adults,11,Fruit & vegetable consumption: None,All,Forth Valley,-3.8477,56.0254
S08000019,2016-2019,Percent,Percent Of Adults,19,Fruit & vegetable consumption: 5 portions or more,Male,Forth Valley,-3.8477,56.0254
S08000019,2016-2019,Percent,Percent Of Adults,22,Self-assessed general health: Fair,Female,Forth Valley,-3.8477,56.0254
S08000019,2015-2018,Percent,Percent Of Adults,20,Alcohol consumption: Non-drinker,Female,Forth Valley,-3.8477,56.0254
S08000019,2015-2018,Percent,Percent Of Adults,15,Fruit & vegetable consumption: None,Male,Forth Valley,-3.8477,56.0254
S08000019,2015-2018,Percent,Percent Of Adults,63,Summary activity levels: Meets recommendations,All,Forth Valley,-3.8477,56.0254
S08000019,2016-2019,Percent,Percent Of Adults,84,Any cardiovascular condition: No cardiovascular condition,Male,Forth Valley,-3.8477,56.0254
S08000019,2015-2018,Percent,Percent Of Adults,22,Smoking status: Current smoker,Male,Forth Valley,-3.8477,56.0254
S08000019,2015-2018,Percent,Percent Of Adults,74,Self-assessed general health: Very good/Good,Male,Forth Valley,-3.8477,56.0254
S08000019,2016-2019,Percent,Percent Of Adults,65,Summary activity levels: Meets recommendations,All,Forth Valley,-3.8477,56.0254
S08000019,2015-2018,Percent,Percent Of Adults,6,E-cigarette use: Currently using,Female,Forth Valley,-3.8477,56.0254
S08000019,2016-2019,Percent,Percent Of Adults,15,Long-term illness: Non-limiting long-term illness,All,Forth Valley,-3.8477,56.0254
S08000019,2015-2018,Percent,Percent Of Adults,17,Smoking status: Current smoker,Female,Forth Valley,-3.8477,56.0254
S08000019,2016-2019,Percent,Percent Of Adults,29,Obesity: Obese,Male,Forth Valley,-3.8477,56.0254
S08000019,2015-2018,Percent,Percent Of Adults,50,Long-term illness: No long-term illness,All,Forth Valley,-3.8477,56.0254
S08000019,2015-2018,Percent,Percent Of Adults,15,Long-term illness: Non-limiting long-term illness,All,Forth Valley,-3.8477,56.0254
S08000019,2016-2019,Percent,Percent Of Adults,8,E-cigarette use: Currently using,Female,Forth Valley,-3.8477,56.0254
S08000019,2015-2018,Percent,Percent Of Adults,66,Overweight: Overweight (including obese),Male,Forth Valley,-3.8477,56.0254
S08000019,2015-2018,Percent,Percent Of Adults,14,Summary activity levels: Some activity,Female,Forth Valley,-3.8477,56.0254
S08000019,2016-2019,Percent,Percent Of Adults,11,Summary activity levels: Some activity,Female,Forth Valley,-3.8477,56.0254
S08000019,2016-2019,Percent,Percent Of Adults,5,Summary activity levels: Low activity,All,Forth Valley,-3.8477,56.0254
S08000019,2016-2019,Percent,Percent Of Adults,37,Life satisfaction: Above the mode (9 to 10-Extremely satisfied),Female,Forth Valley,-3.8477,56.0254
S08000019,2015-2018,Percent,Percent Of Adults,68,Summary activity levels: Meets recommendations,Male,Forth Valley,-3.8477,56.0254
S08000019,2015-2018,Percent,Percent Of Adults,16,Any cardiovascular condition: Has a cardiovascular condition,Male,Forth Valley,-3.8477,56.0254
S08000019,2016-2019,Percent,Percent Of Adults,12,Doctor-diagnosed asthma: Yes,Female,Forth Valley,-3.8477,56.0254
S08000019,2015-2018,Percent,Percent Of Adults,86,Any cardiovascular condition: No cardiovascular condition,Female,Forth Valley,-3.8477,56.0254
S08000019,2016-2019,Percent,Percent Of Adults,69,Obesity: Not obese,All,Forth Valley,-3.8477,56.0254
S08000019,2016-2019,Percent,Percent Of Adults,21,Fruit & vegetable consumption: 5 portions or more,All,Forth Valley,-3.8477,56.0254
S08000019,2016-2019,Percent,Percent Of Adults,85,Any cardiovascular condition: No cardiovascular condition,All,Forth Valley,-3.8477,56.0254
S08000019,2015-2018,Percent,Percent Of Adults,22,Summary activity levels: Very low activity,Female,Forth Valley,-3.8477,56.0254
S08000019,2016-2019,Percent,Percent Of Adults,86,Doctor-diagnosed asthma: No,Male,Forth Valley,-3.8477,56.0254
S08000019,2016-2019,Percent,Percent Of Adults,29,Life satisfaction: Mode (8),Male,Forth Valley,-3.8477,56.0254
S08000019,2015-2018,Percent,Percent Of Adults,7,Summary activity levels: Low activity,Female,Forth Valley,-3.8477,56.0254
S08000019,2016-2019,Percent,Percent Of Adults,20,Self-assessed general health: Fair,All,Forth Valley,-3.8477,56.0254
S08000019,2015-2018,Percent,Percent Of Adults,30,Alcohol consumption: Hazardous/Harmful drinker,All,Forth Valley,-3.8477,56.0254
S08000019,2015-2018,Percent,Percent Of Adults,26,General health questionnaire (GHQ-12): Score 1-3,Male,Forth Valley,-3.8477,56.0254
S08000019,2016-2019,Percent,Percent Of Adults,28,Alcohol consumption: Hazardous/Harmful drinker,All,Forth Valley,-3.8477,56.0254
S08000019,2016-2019,Percent,Percent Of Adults,37,Life satisfaction: Above the mode (9 to 10-Extremely satisfied),Male,Forth Valley,-3.8477,56.0254
S08000019,2016-2019,Percent,Percent Of Adults,88,Doctor-diagnosed asthma: No,Female,Forth Valley,-3.8477,56.0254
S08000019,2016-2019,Percent,Percent Of Adults,83,E-cigarette use: Never used,Female,Forth Valley,-3.8477,56.0254
S08000019,2015-2018,Percent,Percent Of Adults,84,E-cigarette use: Never used,Female,Forth Valley,-3.8477,56.0254
S08000019,2015-2018,Percent,Percent Of Adults,68,Obesity: Not obese,All,Forth Valley,-3.8477,56.0254
S08000019,2015-2018,Percent,Percent Of Adults,13,E-cigarette use: Ever previously used,Male,Forth Valley,-3.8477,56.0254
S08000019,2015-2018,Percent,Percent Of Adults,12,Summary activity levels: Some activity,All,Forth Valley,-3.8477,56.0254
S08000019,2016-2019,Percent,Percent Of Adults,70,Summary activity levels: Meets recommendations,Male,Forth Valley,-3.8477,56.0254
S08000019,2016-2019,Percent,Percent Of Adults,15,Smoking status: Current smoker,Female,Forth Valley,-3.8477,56.0254
S08000019,2016-2019,Percent,Percent Of Adults,11,Summary activity levels: Some activity,All,Forth Valley,-3.8477,56.0254
S08000019,2015-2018,Percent,Percent Of Adults,32,Obesity: Obese,All,Forth Valley,-3.8477,56.0254
S08000019,2016-2019,Percent,Percent Of Adults,32,Long-term illness: Limiting long-term illness,Male,Forth Valley,-3.8477,56.0254
S08000019,2015-2018,Percent,Percent Of Adults,85,Any cardiovascular condition: No cardiovascular condition,All,Forth Valley,-3.8477,56.0254
S08000019,2016-2019,Percent,Percent Of Adults,13,Doctor-diagnosed asthma: Yes,All,Forth Valley,-3.8477,56.0254
S08000019,2016-2019,Percent,Percent Of Adults,86,Any cardiovascular condition: No cardiovascular condition,Female,Forth Valley,-3.8477,56.0254
S08000019,2016-2019,Percent,Percent Of Adults,13,Fruit & vegetable consumption: None,Male,Forth Valley,-3.8477,56.0254
S08000019,2016-2019,Percent,Percent Of Adults,25,General health questionnaire (GHQ-12): Score 1-3,All,Forth Valley,-3.8477,56.0254
S08000019,2015-2018,Percent,Percent Of Adults,10,E-cigarette use: Ever previously used,Female,Forth Valley,-3.8477,56.0254
S08000019,2016-2019,Percent,Percent Of Adults,31,Obesity: Obese,All,Forth Valley,-3.8477,56.0254
S08000019,2016-2019,Percent,Percent Of Adults,9,E-cigarette use: Ever previously used,Female,Forth Valley,-3.8477,56.0254
S08000019,2016-2019,Percent,Percent Of Adults,56,Alcohol consumption: Moderate drinker,All,Forth Valley,-3.8477,56.0254
S08000019,2016-2019,Percent,Percent Of Adults,10,"Provide any regular help or care for any sick, disabled or frail person: Yes",Male,Forth Valley,-3.8477,56.0254
S08000019,2015-2018,Percent,Percent Of Adults,67,Fruit & vegetable consumption: Less than 5 portions,All,Forth Valley,-3.8477,56.0254
S08000019,2016-2019,Percent,Percent Of Adults,33,Life satisfaction: Below the mode (0-Extremely dissatisfied to 7),All,Forth Valley,-3.8477,56.0254
S08000019,2016-2019,Percent,Percent Of Adults,87,Doctor-diagnosed asthma: No,All,Forth Valley,-3.8477,56.0254
S08000019,2016-2019,Percent,Percent Of Adults,22,Summary activity levels: Very low activity,Female,Forth Valley,-3.8477,56.0254
S08000019,2015-2018,Percent,Percent Of Adults,21,Fruit & vegetable consumption: 5 portions or more,All,Forth Valley,-3.8477,56.0254
S08000019,2015-2018,Percent,Percent Of Adults,25,Smoking status: Used to smoke regularly,Male,Forth Valley,-3.8477,56.0254
S08000019,2016-2019,Percent,Percent Of Adults,17,"Provide any regular help or care for any sick, disabled or frail person: Yes",Female,Forth Valley,-3.8477,56.0254
S08000019,2016-2019,Percent,Percent Of Adults,87,"Provide any regular help or care for any sick, disabled or frail person: No",All,Forth Valley,-3.8477,56.0254
S08000019,2015-2018,Percent,Percent Of Adults,20,Fruit & vegetable consumption: 5 portions or more,Male,Forth Valley,-3.8477,56.0254
S08000020,2016-2019,Percent,Percent Of Adults,84,Doctor-diagnosed asthma: No,All,Grampian,-4,56.9166667
S08000020,2016-2019,Percent,Percent Of Adults,10,E-cigarette use: Ever previously used,Female,Grampian,-4,56.9166667
S08000020,2016-2019,Percent,Percent Of Adults,16,Doctor-diagnosed asthma: Yes,All,Grampian,-4,56.9166667
S08000020,2015-2018,Percent,Percent Of Adults,35,Overweight: Not overweight or obese,All,Grampian,-4,56.9166667
S08000020,2016-2019,Percent,Percent Of Adults,9,Summary activity levels: Some activity,All,Grampian,-4,56.9166667
S08000020,2016-2019,Percent,Percent Of Adults,16,Smoking status: Current smoker,Female,Grampian,-4,56.9166667
S08000020,2016-2019,Percent,Percent Of Adults,11,E-cigarette use: Ever previously used,All,Grampian,-4,56.9166667
S08000020,2015-2018,Percent,Percent Of Adults,20,Summary activity levels: Very low activity,All,Grampian,-4,56.9166667
S08000020,2015-2018,Percent,Percent Of Adults,4,E-cigarette use: Currently using,Female,Grampian,-4,56.9166667
S08000020,2015-2018,Percent,Percent Of Adults,29,Obesity: Obese,All,Grampian,-4,56.9166667
S08000020,2016-2019,Percent,Percent Of Adults,16,Self-assessed general health: Fair,All,Grampian,-4,56.9166667
S08000020,2016-2019,Percent,Percent Of Adults,30,Life satisfaction: Below the mode (0-Extremely dissatisfied to 7),Female,Grampian,-4,56.9166667
S08000020,2016-2019,Percent,Percent Of Adults,12,Long-term illness: Non-limiting long-term illness,All,Grampian,-4,56.9166667
S08000020,2016-2019,Percent,Percent Of Adults,17,Alcohol consumption: Non-drinker,All,Grampian,-4,56.9166667
S08000020,2015-2018,Percent,Percent Of Adults,29,Obesity: Obese,Female,Grampian,-4,56.9166667
S08000020,2016-2019,Percent,Percent Of Adults,16,Any cardiovascular condition: Has a cardiovascular condition,All,Grampian,-4,56.9166667
S08000020,2016-2019,Percent,Percent Of Adults,84,Any cardiovascular condition: No cardiovascular condition,All,Grampian,-4,56.9166667
S08000020,2016-2019,Percent,Percent Of Adults,30,Obesity: Obese,Female,Grampian,-4,56.9166667
S08000020,2015-2018,Percent,Percent Of Adults,86,Any cardiovascular condition: No cardiovascular condition,Female,Grampian,-4,56.9166667
S08000020,2016-2019,Percent,Percent Of Adults,20,Fruit & vegetable consumption: 5 portions or more,All,Grampian,-4,56.9166667
S08000020,2015-2018,Percent,Percent Of Adults,12,Long-term illness: Non-limiting long-term illness,Male,Grampian,-4,56.9166667
S08000020,2016-2019,Percent,Percent Of Adults,71,Fruit & vegetable consumption: Less than 5 portions,Male,Grampian,-4,56.9166667
S08000020,2015-2018,Percent,Percent Of Adults,63,Long-term illness: No long-term illness,Male,Grampian,-4,56.9166667
S08000020,2015-2018,Percent,Percent Of Adults,59,Smoking status: Never smoked/Used to smoke occasionally,All,Grampian,-4,56.9166667
S08000020,2016-2019,Percent,Percent Of Adults,72,Obesity: Not obese,Male,Grampian,-4,56.9166667
S08000020,2016-2019,Percent,Percent Of Adults,16,Self-assessed general health: Fair,Male,Grampian,-4,56.9166667
S08000020,2016-2019,Percent,Percent Of Adults,61,Smoking status: Never smoked/Used to smoke occasionally,All,Grampian,-4,56.9166667
S08000020,2016-2019,Percent,Percent Of Adults,71,Fruit & vegetable consumption: Less than 5 portions,All,Grampian,-4,56.9166667
S08000020,2015-2018,Percent,Percent Of Adults,18,Smoking status: Current smoker,Female,Grampian,-4,56.9166667
S08000020,2015-2018,Percent,Percent Of Adults,65,Summary activity levels: Meets recommendations,All,Grampian,-4,56.9166667
S08000020,2016-2019,Percent,Percent Of Adults,86,Any cardiovascular condition: No cardiovascular condition,Female,Grampian,-4,56.9166667
S08000020,2015-2018,Percent,Percent Of Adults,13,Long-term illness: Non-limiting long-term illness,All,Grampian,-4,56.9166667
S08000020,2016-2019,Percent,Percent Of Adults,62,Overweight: Overweight (including obese),Female,Grampian,-4,56.9166667
S08000020,2015-2018,Percent,Percent Of Adults,16,Any cardiovascular condition: Has a cardiovascular condition,All,Grampian,-4,56.9166667
S08000020,2016-2019,Percent,Percent Of Adults,4,E-cigarette use: Currently using,Female,Grampian,-4,56.9166667
S08000020,2016-2019,Percent,Percent Of Adults,12,"Provide any regular help or care for any sick, disabled or frail person: Yes",All,Grampian,-4,56.9166667
S08000020,2016-2019,Percent,Percent Of Adults,8,Fruit & vegetable consumption: None,All,Grampian,-4,56.9166667
